% X;Y;w (m) @ lambda=1;w (m) @ lambda=2;w (m) @ lambda=3;w (m) @ lambda=4;w (m) @ lambda=5;w (m) @ lambda=6;w (m) @ lambda=7;w (m) @ lambda=8;w (m) @ lambda=9;w (m) @ lambda=10;w (m) @ lambda=11;w (m) @ lambda=12;w (m) @ lambda=13;w (m) @ lambda=14;w (m) @ lambda=15;w (m) @ lambda=16;w (m) @ lambda=17;w (m) @ lambda=18;w (m) @ lambda=19;w (m) @ lambda=20;w (m) @ lambda=21;w (m) @ lambda=22;w (m) @ lambda=23;w (m) @ lambda=24;w (m) @ lambda=25;w (m) @ lambda=26;w (m) @ lambda=27;w (m) @ lambda=28;w (m) @ lambda=29;w (m) @ lambda=30
6.1;9.5;-2.73439312271263E-7;6.769819745555897E-7;-1.7981011920108756E-7;5.003825505324884E-6;7.943785212562504E-6;1.0468644770990685E-5;-3.3090978341935138E-6;1.0979420808359435E-5;1.5735017917538365E-6;6.104456135635153E-6;1.6434510054166028E-6;6.4347548077821755E-6;-4.199628843212617E-6;-7.391576189183617E-6;-7.600894895894891E-6;-2.402494890245856E-6;-7.997136656681185E-6;5.61761393814098E-6;-7.042923396079066E-7;4.737838053001081E-6;1.616348924602328E-6;8.085643729171718E-7;-7.13071504429104E-6;4.67023373110448E-6;1.0317300198314602E-6;-5.425910153931604E-6;7.428962267156078E-6;-5.6939998267406744E-6;-5.074523906131006E-6;4.661038873814684E-6
6.3;9.5;-2.86642291456038E-7;6.363095897126822E-7;-7.372437027271762E-8;4.735877302703186E-6;8.225815016213354E-6;1.0408220429091063E-5;-3.895973833199244E-6;1.0635161893341132E-5;1.8840674242368153E-6;6.038539942983702E-6;9.951759767577386E-7;6.7087562454911584E-6;-4.784089694538336E-6;-6.67920251517565E-6;-8.603796285595953E-6;-2.584757631518474E-6;-8.644295384961818E-6;4.684034865865666E-6;-2.0180993894442353E-6;3.7066873898808722E-6;6.266262595008633E-7;-5.168149230202852E-8;-7.834846939308243E-6;3.3031289365302474E-6;1.809082424713343E-6;-5.240920411221993E-6;7.365123533210626E-6;-5.362905580586175E-6;-4.9668881910373456E-6;4.524219131959481E-6
6.5;9.5;-2.998452411195543E-7;5.956372008810463E-7;3.2361375692800005E-8;4.4679290311162044E-6;8.507844628089552E-6;1.0347795657763283E-5;-4.475688216755197E-6;1.0238758456682988E-5;2.2401703272880393E-6;5.911577723534314E-6;3.157583802951574E-7;6.959773873112353E-6;-5.198581932394851E-6;-5.8729118368122795E-6;-9.432517536445237E-6;-2.6523692432712887E-6;-9.050914158722304E-6;3.694318986423627E-6;-3.3783713359190295E-6;2.652024720622695E-6;-3.6190871106447877E-7;-9.625410414380471E-7;-8.279790018251911E-6;1.8738499152216972E-6;2.5654135346908593E-6;-4.539470365543729E-6;6.93155103523462E-6;-4.5483030664161295E-6;-4.504193706192583E-6;4.248715343662443E-6
6.7;9.5;-3.130481629597299E-7;5.549648070550487E-7;1.3844711267873603E-7;4.199980701451717E-6;8.7898740419861E-6;1.0287370462823882E-5;-5.047319062972659E-6;9.792511902213344E-6;2.639095788060364E-6;5.7260117148270496E-6;-3.90185778642203E-7;7.1812931621305165E-6;-5.4292848023080925E-6;-4.983308885999033E-6;-1.0071480692392877E-5;-2.5968485647530913E-6;-9.203664609132044E-6;2.669921365179542E-6;-4.720787108034137E-6;1.6280588276022887E-6;-1.2921163287419316E-6;-1.8848604228669405E-6;-8.4519610629361E-6;4.4347601176960925E-7;3.2479637979223883E-6;-3.377045126865428E-6;6.171764806014182E-6;-3.3052300928861523E-6;-3.7342020720168188E-6;3.8539398474743095E-6
6.8999999999999995;9.5;-3.262510593108691E-7;5.142924077726965E-7;2.4453283451476653E-7;3.932032324988013E-6;9.071903255646153E-6;1.0226944854615148E-5;-5.610019088026963E-6;9.298987560368442E-6;3.0778407990017875E-6;5.484773601001835E-6;-1.117851391953964E-6;7.367483338977937E-6;-5.466539782554887E-6;-4.022019474847087E-6;-1.0509284621140047E-5;-2.413057554694914E-6;-9.096287808528765E-6;1.6324817097401006E-6;-5.981326256236104E-6;6.880471909060172E-7;-2.109109016399401E-6;-2.778451358327629E-6;-8.347149294799122E-6;-9.275168058062098E-7;3.8066925854478437E-6;-1.8453817173432756E-6;5.155022740539017E-6;-1.7230220986680085E-6;-2.730746414258956E-6;3.3622948296518805E-6
7.1;9.5;-3.394539322883163E-7;4.736200021258546E-7;3.506185356454079E-7;3.6640839130296764E-6;9.353932270851163E-6;1.016651884793322E-5;-6.16302777463709E-6;8.760974625328257E-6;3.5531663523117188E-6;5.191208977824566E-6;-1.8623345404482368E-6;7.513327488283415E-6;-5.305065999963775E-6;-3.0013787136925044E-6;-1.0738900521211875E-5;-2.099335411030715E-6;-8.729591314497882E-6;6.03069760437366E-7;-7.099379626086189E-6;-1.1855702961959144E-7;-2.763180865022858E-6;-3.604153356215658E-6;-7.970242288919445E-6;-2.182407032640296E-6;4.197251386441676E-6;-6.528375880779011E-8;3.970296333730734E-6;8.172673418293031E-8;-1.5874051700292791E-6;2.7975451355195982E-6
7.3;9.5;-3.526567844673219E-7;4.329475902714126E-7;4.567042111368902E-7;3.3961354765336743E-6;9.635961093227632E-6;1.010609246171035E-5;-6.705689698164824E-6;8.18144855539339E-6;4.061646025437109E-6;4.8490275615425085E-6;-2.6187196749240986E-6;7.614704538676541E-6;-4.9440087398658515E-6;-1.9342140683309674E-6;-1.0757776685705693E-5;-1.6574981438926018E-6;-8.111426624576613E-6;-3.9834771162393667E-7;-8.020457061920273E-6;-7.485775639911355E-7;-3.212286818076197E-6;-4.325730708245479E-6;-7.3351103490951E-6;-3.2708559287954085E-6;4.38363186474113E-6;1.8227674204079719E-6;2.7187740291338408E-6;1.9742886646490706E-6;-4.09584484365264E-7;2.1839727379014182E-6
7.5;9.5;-3.658596189419594E-7;3.922751731109534E-7;5.627898565981986E-7;3.1281870257139978E-6;9.917989731779126E-6;1.0045665718376908E-5;-7.237458710749344E-6;7.563554802939649E-6;4.599704877745765E-6;4.462249409556437E-6;-3.382136099371767E-6;7.668475200801682E-6;-4.386825350441682E-6;-8.336348370576029E-7;-1.0567741547924161E-5;-1.0926976444164402E-6;-7.256274450472083E-6;-1.353324434858248E-6;-8.69835892251382E-6;-1.1668375371423664E-6;-3.4237767554411375E-6;-4.911419224355953E-6;-6.46386850368978E-6;-4.150852020765702E-6;4.339998855241106E-6;3.6688513431072127E-6;1.5064934510308934E-6;3.811608493775533E-6;6.934952412450213E-7;1.5455276430538305E-6
7.7;9.5;-3.790624390617195E-7;3.5160275209409147E-7;6.688754684826766E-7;2.8602385696575256E-6;1.0200018198288085E-5;9.985238643095133E-6;-7.757916714505457E-6;6.910553925604895E-6;5.163683707999241E-6;4.0351203627577545E-6;-4.14786699764228E-6;7.672500743145918E-6;-3.641102406080618E-6;2.8728810197718424E-7;-1.017482637034736E-5;-4.1321286679891263E-7;-6.184642387990016E-6;-2.245471347875347E-6;-9.097241744309423E-6;-1.348084653222553E-6;-3.376144415228252E-6;-5.335452511407882E-6;-5.3858317263029425E-6;-4.790722552952662E-6;4.052323281416301E-6;5.325367346327474E-6;4.3517538698409426E-7;5.453538158095094E-6;1.6183448992838172E-6;9.048320795881225E-7
7.9;9.5;-3.9226524795368305E-7;3.10930328480178E-7;7.74961044267232E-7;2.592290116072109E-6;1.0482046506800619E-5;9.924811263151419E-6;-8.266786351627627E-6;6.225791547063735E-6;5.749897169273753E-6;3.572042475062277E-6;-4.91144223175115E-6;7.625693891388804E-6;-2.71819235199435E-6;1.4158152463476017E-6;-9.588958805378697E-6;3.6993491161342804E-7;-4.922199589500185E-6;-3.06083476181331E-6;-9.192984958262376E-6;-1.2778600197229125E-6;-3.0597527508246978E-6;-5.579152869321128E-6;-4.136194586540031E-6;-5.170227674223202E-6;3.5190014073377677E-6;6.658040384394097E-6;-4.0521964521958816E-7;6.773280910281829E-6;2.275209779930834E-6;2.8259234584939434E-7
8.100000000000001;9.5;-4.054680483523349E-7;2.7025790305231154E-7;8.810465825348808E-7;2.3243416711779515E-6;1.0764074673426033E-5;9.864383607807353E-6;-8.763951610522651E-6;5.5126591629035636E-6;6.354686188968711E-6;3.0775007102691363E-6;-5.668741518627192E-6;7.527980140693514E-6;-1.6327996924989206E-6;2.539858115326229E-6;-8.823555024096859E-6;1.2434012750892168E-6;-3.4987508581811872E-6;-3.7882398516835533E-6;-8.973884263391729E-6;-9.530783590135197E-7;-2.4771206304594663E-6;-5.631578129848292E-6;-2.7544523780746934E-6;-5.281164217265736E-6;2.750843800091177E-6;7.555473181541708E-6;-9.434991314970796E-7;7.66639379689159E-6;2.595260042475993E-6;-3.0305344227178576E-7
8.299999999999999;9.5;-4.186708428176711E-7;2.295854770322313E-7;9.871320834262984E-7;2.0563932396652127E-6;1.1046102716469796E-5;9.8039557082691E-6;-9.249463339366724E-6;4.774541152798025E-6;6.9744993940975714E-6;2.555958870739978E-6;-6.416095763922702E-6;7.3802832449170894E-6;-4.0233600781988264E-7;3.64830516630287E-6;-7.894901970940416E-6;2.1921273179440034E-6;-1.946892516927269E-6;-4.41947789141323E-6;-8.440815126813073E-6;-3.817859159109429E-7;-1.6423912216102607E-6;-5.489810739657529E-6;-1.282534823275979E-6;-5.127131269092542E-6;1.7702052638191818E-6;7.93743632977024E-6;-1.132464781601435E-6;8.058478641780173E-6;2.535968347699211E-6;-8.368386760070063E-7
8.5;9.5;-4.3187363324256934E-7;1.889130516983263E-7;1.093217548901695E-6;1.788444824885321E-6;1.1328130656774395E-5;9.743527598169622E-6;-9.723567611650929E-6;4.014787585781389E-6;7.605941941859642E-6;2.0117996277621505E-6;-7.150404469171681E-6;7.184467396398208E-6;9.536569650559295E-7;4.731372441319307E-6;-6.8216308502428155E-6;3.1999281566446477E-6;-3.007136965157271E-7;-4.949530672524555E-6;-7.606657418251461E-6;4.175572247769851E-7;-5.802541832385378E-7;-5.15876708361479E-6;2.369992167266847E-7;-4.722863790033239E-6;6.094884263748147E-7;7.759588708556354E-6;-9.518489766080814E-7;7.909534416433988E-6;2.083889588047975E-6;-1.306683904116186E-6
8.7;9.5;-4.450764206548124E-7;1.4824062648419297E-7;1.1993029816339523E-6;1.5204964289180516E-6;1.1610158517535772E-5;9.683099313278377E-6;-1.0186722141027673E-5;3.236655446165395E-6;8.245865827474771E-6;1.4492116882884084E-6;-7.8692741041925E-6;6.9432684591356685E-6;2.414385027235084E-6;5.781042868258724E-6;-5.623887818188049E-6;4.2503362739405636E-6;1.4060561261627771E-6;-5.376722230216401E-6;-6.4950001118030564E-6;1.4176486265095066E-6;6.760831776427916E-7;-4.650525030365741E-6;1.763440421186336E-6;-4.092616042335792E-6;-6.915075430345464E-7;7.015677882958894E-6;-4.090121812558468E-7;7.215800715687038E-6;1.2548355339020959E-6;-1.7039823247034466E-6
8.9;9.5;-4.5827920639145043E-7;1.0756820161708168E-7;1.3053883854250137E-6;1.2525480525294607E-6;1.1892186322586194E-5;9.622670889919206E-6;-1.063962449654897E-5;2.4432726643496267E-6;8.891436564942986E-6;8.721121267888783E-7;-8.571158398958402E-6;6.66021554477368E-6;3.958613714216718E-6;6.791497670777282E-6;-4.3225948114061005E-6;5.327413179475326E-6;3.141804453761257E-6;-5.702855742754871E-6;-5.138288999540815E-6;2.5843469028246137E-6;2.0873609938317334E-6;-3.983262891717579E-6;3.260220215782282E-6;-3.2681346066632307E-6;-2.088668122782011E-6;5.735926823479996E-6;4.6299099922873433E-7;6.008015090238731E-6;9.119110245970108E-8;-2.0237750154012875E-6
9.1;9.5;-4.7148199154256945E-7;6.689577745231246E-8;1.4114737648586132E-6;9.845996951352717E-7;1.2174214093722743E-5;9.562242362599622E-6;-1.1083242327410104E-5;1.6375889805460337E-6;9.540218330831987E-6;2.8404892384255015E-7;-9.25552679413439E-6;6.339540765367664E-6;5.5656466638496995E-6;7.759645041505801E-6;-2.938566127809273E-6;6.416727167717227E-6;4.87916688275344E-6;-5.933382982015212E-6;-3.5753161164878528E-6;3.879332680407275E-6;3.6114830632990498E-6;-3.1797638249178615E-6;4.6976844087405636E-6;-2.2859525779718734E-6;-3.537565543466501E-6;3.982006684469855E-6;1.6098029930250635E-6;4.346395661471742E-6;-1.3436321543891465E-6;-2.2650180066521165E-6
9.3;9.5;-4.846847766447414E-7;2.6223353904879715E-8;1.5175591249068966E-6;7.166513549892831E-7;1.2456241849264152E-5;9.501813762807598E-6;-1.1518846787820922E-5;8.223370307115999E-7;1.019025607282053E-5;-3.118844383239875E-7;-9.923040665390629E-6;5.986109045474496E-6;7.216312488607561E-6;8.685679187745506E-6;-1.4916500793748565E-6;7.506370273675434E-6;6.597242636066249E-6;-6.077609369014918E-6;-1.848339652546183E-6;5.2631625368861035E-6;5.2071507238614265E-6;-2.2656594482553326E-6;6.0559924158575915E-6;-1.184309320502753E-6;-4.997956380733292E-6;1.8389324053643398E-6;2.9623194658198607E-6;2.312704138846663E-6;-2.973170722921421E-6;-2.4308754957706632E-6
9.5;9.5;-4.978875621296034E-7;-1.4449069000570245E-8;1.623644470659272E-6;4.487030294326517E-7;1.2738269602690042E-5;9.441385118005284E-6;-1.1948058312721445E-5;-5.598428567835098E-12;1.0840169642619677E-5;-9.131326701051009E-7;-1.057577728228228E-5;5.605393168796723E-6;8.894040477234491E-6;9.573794694156021E-6;1.2171671620608953E-10;8.588135705921442E-6;8.284160042893521E-6;-6.14914938674081E-6;1.0911339791126731E-10;6.698834279245479E-6;6.838100810275407E-6;-1.2675168855085777E-6;7.328647895473265E-6;1.803171372677746E-10;-6.439141303579552E-6;-5.956642388178745E-7;4.4453679228777025E-6;-1.0131285747755393E-10;-4.71835457704705E-6;-2.529425867736923E-6
9.7;9.5;-5.110903481205814E-7;-5.51214912265176E-8;1.729729807200262E-6;1.8075471520425808E-7;1.3020297361516552E-5;9.380956450853752E-6;-1.2372888873099397E-5;-8.272572165913951E-7;1.1489248866121055E-5;-1.5177615284524832E-6;-1.1217453074809044E-5;5.203443707806442E-6;1.0585977812459046E-5;1.0432928699726362E-5;1.521405620985756E-6;9.658744932412959E-6;9.939795260074437E-6;-6.166447370960568E-6;1.930744058829151E-6;8.155639116647594E-6;8.477689677599456E-6;-2.107106423997778E-7;8.526374423877199E-6;1.2361497169618907E-6;-7.845831002657144E-6;-3.224630272963142E-6;5.987754273282894E-6;-2.500481168643381E-6;-6.509649251118926E-6;-2.5745716689709014E-6
9.9;9.5;-5.242931343029605E-7;-9.579391268919964E-8;1.8358151395567874E-6;-8.71935912117726E-8;1.3302325126425998E-5;9.320527778719463E-6;-1.2795784890271035E-5;-1.657569738605106E-6;1.2137546017417817E-5;-2.1245289481306617E-6;-1.1853653896048309E-5;4.786890165942048E-6;1.2284100673731832E-5;1.1277558622367104E-5;3.060344087077708E-6;1.072111885571779E-5;1.1578628512781496E-5;-6.15350898498162E-6;3.911082941337595E-6;9.613194565513326E-6;1.0113716845206138E-5;8.826895920277202E-7;9.681489041580407E-6;2.50107038960638E-6;-9.224517102486497E-6;-5.965704386441667E-6;7.533245856571783E-6;-5.112121352787681E-6;-8.300419035469047E-6;-2.587431360462304E-6
0.1;9.7;1.1107749052131282E-7;1.922301217465567E-6;-3.403563093246949E-6;1.3334400253539759E-5;-2.544685256729422E-7;1.2243553374142646E-5;1.3233863922662123E-5;-8.297401876343077E-7;1.2792986362188662E-5;-1.2721868510514762E-5;5.469673284593156E-7;1.1335629504825753E-5;-8.627092889283383E-6;1.2245348044956305E-5;-1.5371743284651434E-6;-1.1862282375475922E-5;-9.468048726408182E-6;-1.1098998047428801E-5;1.9740096836441446E-6;1.1110387654197668E-5;3.410381142516865E-6;1.0884497552211511E-5;-1.1236010937769794E-5;1.2659746654616174E-6;-1.0906221381764856E-5;1.0391184161728962E-5;-1.1304882173553735E-6;2.6024325088903596E-6;1.0246279697675283E-5;1.0375795462809949E-5
0.3;9.7;9.787406407237623E-8;1.8816287029631021E-6;-3.2974781473065787E-6;1.3066454979599015E-5;2.7561893299802962E-8;1.2183136890406752E-5;1.2804886101326694E-5;6.435833535997422E-12;1.2141636641201504E-5;-1.1973642480695334E-5;1.0338461321593047E-6;1.0965785402819608E-5;-6.910206271250465E-6;1.135095115107345E-5;-2.919878851621149E-10;-1.0766615285685748E-5;-7.826930499411969E-6;-1.0543445061139165E-5;6.678598630243944E-11;9.632007556112701E-6;1.7963875562800427E-6;9.691546415792864E-6;-9.91570343332792E-6;1.0830117298564747E-9;-9.398535764573027E-6;8.168939357742662E-6;1.0944983236067676E-6;1.7604161232688148E-10;8.378738618417824E-6;9.031137349629002E-6
0.5;9.7;8.467063680962929E-8;1.8409561899644485E-6;-3.1913932028948176E-6;1.2798509718569914E-5;3.0959232141353923E-7;1.2122720419624748E-5;1.2372789903205016E-5;8.272590439410898E-7;1.1489168397430055E-5;-1.1217289791752826E-5;1.5177613998618562E-6;1.058594515713845E-5;-5.202644192706464E-6;1.0433443147405308E-5;1.5210276875175326E-6;-9.658263089641994E-6;-6.166790712568003E-6;-9.939394387321957E-6;-1.930536184217761E-6;8.155510435354795E-6;2.10649448643058E-7;8.47732049903843E-6;-8.526592967285988E-6;-1.2349406377318235E-6;-7.845749927809385E-6;5.987131414341475E-6;3.224440541054266E-6;-2.500066583710887E-6;6.5085665235202566E-6;7.596423859158507E-6
0.7000000000000001;9.7;7.146720796000152E-8;1.8002836790658985E-6;-3.0853082599703727E-6;1.2530564475421172E-5;5.916227651239447E-7;1.2062303964849231E-5;1.1935011717819884E-5;1.650173961136475E-6;1.0835448707583688E-5;-1.044717309138771E-5;1.996338166547943E-6;1.019297412135142E-5;-3.5146205710235115E-6;9.477339614584545E-6;3.013645413226662E-6;-8.533477610224495E-6;-4.481131473682217E-6;-9.256497250948412E-6;-3.782868382001749E-6;6.700140038653762E-6;-1.3195315296094349E-6;7.243173180105567E-6;-7.033481568394333E-6;-2.4140452233235585E-6;-6.23871633195814E-6;3.920170274573126E-6;5.187238832687808E-6;-4.8125326829464355E-6;4.679378020749463E-6;6.037383983194275E-6
0.8999999999999999;9.7;5.8263776906927685E-8;1.7596111701881596E-6;-2.979223317153201E-6;1.2262619248470127E-5;8.736532309965901E-7;1.2001887519869545E-5;1.148952544376794E-5;2.466550740914498E-6;1.01811806873764E-5;-9.659959031915E-6;2.4668563578186464E-6;9.786707647415354E-6;-1.8607366576736E-6;8.47379158251649E-6;4.460924669427238E-6;-7.395613402528892E-6;-2.7775882337964234E-6;-8.47649153972299E-6;-5.515345870004695E-6;5.2966631276949645E-6;-2.7584025394619147E-6;6.004875465934612E-6;-5.427957695065566E-6;-3.4997904203786927E-6;-4.594596521041216E-6;2.062800608814706E-6;6.901782116895747E-6;-6.837611186567521E-6;2.961879825393562E-6;4.359017336128901E-6
1.1;9.7;4.5060343257625284E-8;1.7189386627708945E-6;-2.8731383719075048E-6;1.1994674030618563E-5;1.1556837253925252E-6;1.1941471070693527E-5;1.1034739358337115E-5;3.2738795833995546E-6;9.527770711454387E-6;-8.854191332587298E-6;2.926266411723752E-6;9.36928669242294E-6;-2.588404085071223E-7;7.419235988756009E-6;5.843520200391833E-6;-6.253398942531958E-6;-1.0745827247691494E-6;-7.590474922776364E-6;-7.083259035797561E-6;3.9827353746824695E-6;-4.06559621904828E-6;4.787818412187295E-6;-3.7217290311243405E-6;-4.450806229083921E-6;-2.9483139225957196E-6;5.14460745350069E-7;8.28852207557845E-6;-8.475335688585647E-6;1.4382067725331203E-6;2.5934605299555414E-6
1.3;9.7;3.185690715783638E-8;1.6782661562760429E-6;-2.767053420736276E-6;1.1726728810302448E-5;1.4377142541949246E-6;1.1881054596766963E-5;1.0569428378635471E-5;4.069381904358077E-6;8.877216380553534E-6;-8.029976006036701E-6;3.3712262486713976E-6;8.944611482329613E-6;1.2710500529682674E-6;6.314409216448538E-6;7.140256435748503E-6;-5.1194948639759424E-6;6.015681491576899E-7;-6.597082294899616E-6;-8.442293715866756E-6;2.7987249752484657E-6;-5.199884684267682E-6;3.6229563469985855E-6;-1.941571845928163E-6;-5.2245575511993405E-6;-1.34551992796566E-6;-6.34623984634563E-7;9.279411927667863E-6;-9.63813735439751E-6;1.8845383962261189E-7;7.907669631196873E-7
1.5;9.7;1.865346893810515E-8;1.6375936499836756E-6;-2.6609684594499516E-6;1.145878357238377E-5;1.719744822529632E-6;1.1820638072185754E-5;1.0092675728777726E-5;4.850049658628833E-6;8.23201023639029E-6;-7.188714326223169E-6;3.798141126233802E-6;8.517888279232323E-6;2.707742111768971E-6;5.163533832770436E-6;8.328980048423908E-6;-4.009244786623459E-6;2.21916698354672E-6;-5.501080746622231E-6;-9.55176876225916E-6;1.784057923332923E-6;-6.122567586757507E-6;2.5433297022982367E-6;-1.252350441765241E-7;-5.78080094113E-6;1.6333112711727704E-7;-1.3149407960262604E-6;9.826139382741213E-6;-1.0261456829755106E-5;-7.203925103074098E-7;-9.885016467276699E-7
1.7000000000000002;9.7;5.450029135910747E-9;1.5969211431164489E-6;-2.554883483378832E-6;1.1190838299319304E-5;2.0017754345386944E-6;1.1760221467227248E-5;9.603838069846508E-6;5.612695096068261E-6;7.595047328164036E-6;-6.332893548336153E-6;4.203233659570282E-6;8.095234733739615E-6;4.029892925883665E-6;3.973680052148512E-6;9.387544534864626E-6;-2.93953944996383E-6;3.743544381240946E-6;-4.3123680173745604E-6;-1.0377766820543706E-5;9.738929523049848E-7;-6.800710822317972E-6;1.5809811861117524E-6;1.6821621109702605E-6;-6.085105854633475E-6;1.5282129962541422E-6;-1.4867332659323753E-6;9.90665965323027E-6;-1.0312328795434571E-5;-1.2432576427857083E-6;-2.6796955788022196E-6
1.9;9.7;-7.753411292774124E-9;1.5562486349647077E-6;-2.4487984873922676E-6;1.0922892972423105E-5;2.2838060931905176E-6;1.1699804750009257E-5;9.102508130004363E-6;6.353993743522813E-6;6.969542880907132E-6;-5.4658920653390495E-6;4.582597741773425E-6;7.683326118775645E-6;5.2168974490355715E-6;2.754196779795301E-6;1.0294630040974287E-5;-1.9278168218351837E-6;5.139079635685665E-6;-3.045060346893381E-6;-1.0895553688036987E-5;3.9643040128534177E-7;-7.209638676058648E-6;7.643847194335724E-7;3.431171144569426E-6;-6.111507416061212E-6;2.703789937774868E-6;-1.1456547397048573E-6;9.528715054063062E-6;-9.79421078172575E-6;-1.3627892691897034E-6;-4.219246348400354E-6
2.1;9.7;-2.095685084109922E-8;1.5155761252301321E-6;-2.3427134661968953E-6;1.0654947573156789E-5;2.565836800154369E-6;1.163938788822413E-5;8.588496028948217E-6;7.070538625129443E-6;6.3589505797018515E-6;-4.591826607063578E-6;4.932278235211861E-6;7.289089375011249E-6;6.249762219366396E-6;1.516264980694095E-6;1.103062635033572E-5;-9.911735761897229E-7;6.371090887473244E-6;-1.7168211953731071E-6;-1.1091563884551588E-5;7.078487458529233E-8;-7.334963715992432E-6;1.1638218655676782E-7;5.070736392022247E-6;-5.844830309935929E-6;3.6528404203427117E-6;-3.248595331957073E-7;8.73077154773515E-6;-8.748632765291932E-6;-1.0920343563318467E-6;-5.548927195030251E-6
